club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season,country,source,source_id,transfer_date,club_source_id,counterpart_source_id
Bologna FC 1909,Santiago Castro,21,Centre-Forward,AS Roma,€36.00m,out,Summer,36,Serie A,2026,2026/2027,Italy,transfermarkt.com,6469978,,1025,12
Bologna FC 1909,Jhon Lucumí,28,Centre-Back,Juventus FC,€20.10m,out,Summer,20.1,Serie A,2026,2026/2027,Italy,transfermarkt.com,6510539,,1025,506
Bologna FC 1909,Giovanni Fabbian,23,Attacking Midfield,ACF Fiorentina,€13.00m,out,Summer,13,Serie A,2026,2026/2027,Italy,transfermarkt.com,6304507,,1025,430
Bologna FC 1909,Federico Ravaglia,26,Goalkeeper,Watford FC,€7.00m,out,Summer,7,Serie A,2026,2026/2027,Italy,transfermarkt.com,6473087,,1025,1010
Bologna FC 1909,Michel Aebischer,29,Central Midfield,Pisa Sporting Club,€4.50m,out,Summer,4.5,Serie A,2026,2026/2027,Italy,transfermarkt.com,6190164,,1025,4172
Bologna FC 1909,Thijs Dallinga,26,Centre-Forward,1.FC Köln,Loan fee:€1.00m,out,Summer,1,Serie A,2026,2026/2027,Italy,transfermarkt.com,6512454,,1025,3
Bologna FC 1909,Remo Freuler,34,Central Midfield,Olympiacos Piraeus,free transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6510813,,1025,683
Bologna FC 1909,Charalabos Lykogiannis,32,Left-Back,AEK Athens,free transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6522430,,1025,2441
Bologna FC 1909,Giuseppe Battimelli,21,Centre-Forward,Calcio Lecco 1912,free transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6427616,,1025,5514
Bologna FC 1909,Manuel Rosetti,21,Central Midfield,Forlì FC,?,out,Summer,NA,Serie A,2026,2026/2027,Italy,transfermarkt.com,6435792,,1025,9816
Bologna FC 1909,Mattia Motolese,22,Centre-Back,Virtus Entella,?,out,Summer,NA,Serie A,2026,2026/2027,Italy,transfermarkt.com,6430178,,1025,20519
Bologna FC 1909,Dimitar Papazov,20,Left-Back,AC Perugia Calcio,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6490281,,1025,839
Bologna FC 1909,Benja Domínguez,22,Left Winger,US Sassuolo,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6495699,,1025,6574
Bologna FC 1909,Luigi Caccavo,22,Centre-Forward,SS Juve Stabia,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6435879,,1025,5587
Bologna FC 1909,Lorenzo Menegazzo,21,Central Midfield,FC Lumezzane,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6434209,,1025,4103
Bologna FC 1909,Niklas Pyyhtiä,22,Central Midfield,FC Südtirol,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6432296,,1025,4554
Bologna FC 1909,Riccardo Stivanello,22,Centre-Back,FC Südtirol,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6432197,,1025,4554
Bologna FC 1909,Mihajlo Ilić,23,Centre-Back,Cesena FC,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6505371,,1025,1429
Bologna FC 1909,Tommaso Ebone,20,Centre-Forward,FC Lumezzane,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6428243,,1025,4103
Bologna FC 1909,Wisdom Amey,20,Centre-Back,Frosinone Calcio,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6409812,,1025,8970
Bologna FC 1909,Tommaso Corazza,22,Left Midfield,LR Vicenza,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6368002,,1025,2655
Bologna FC 1909,Kevin Bonifazi,30,Centre-Back,Without Club,-,out,Summer,NA,Serie A,2026,2026/2027,Italy,transfermarkt.com,6198111,,1025,515
Bologna FC 1909,Orji Okwonkwo,28,Centre-Forward,Without Club,-,out,Summer,NA,Serie A,2026,2026/2027,Italy,transfermarkt.com,6389417,,1025,515
Bologna FC 1909,Tommaso Pobega,26,Central Midfield,AC Milan,End of loan 30/06/2026,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5800645,,1025,5
Bologna FC 1909,Simon Sohm,25,Central Midfield,ACF Fiorentina,End of loan 30/06/2026,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6137380,,1025,430
Bologna FC 1909,João Mário,26,Right-Back,Juventus FC,End of loan 30/06/2026,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6161322,,1025,506
SS Lazio,Boulaye Dia,29,Centre-Forward,US Salernitana 1919,€11.30m,in,Summer,11.3,Serie A,2026,2026/2027,Italy,transfermarkt.com,6342947,,398,380
SS Lazio,Davide Frattesi,26,Central Midfield,Inter Milan,Loan fee:€5.00m,in,Summer,5,Serie A,2026,2026/2027,Italy,transfermarkt.com,6505675,,398,46
SS Lazio,Andrea Pinamonti,27,Centre-Forward,US Sassuolo,€3.00m,in,Summer,3,Serie A,2026,2026/2027,Italy,transfermarkt.com,6538890,,398,6574
SS Lazio,Josip Sutalo,26,Centre-Back,Ajax Amsterdam,Loan fee:€3.00m,in,Summer,3,Serie A,2026,2026/2027,Italy,transfermarkt.com,6526561,,398,610
SS Lazio,Danilho Doekhi,28,Centre-Back,1.FC Union Berlin,free transfer,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6427263,,398,89
SS Lazio,Alfonso Pedraza,30,Left-Back,Villarreal CF,free transfer,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6171258,,398,1050
SS Lazio,Bruno Galassi,19,Central Midfield,Real Madrid C,?,in,Summer,NA,Serie A,2026,2026/2027,Italy,transfermarkt.com,6435168,,398,92878
SS Lazio,Pietro Pinelli,20,Defensive Midfield,AC Reggiana 1919,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6148341,,398,5621
SS Lazio,Christos Mandas,24,Goalkeeper,AFC Bournemouth,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6145615,,398,989
SS Lazio,Leonardo Di Tommaso,21,Central Midfield,Audace Cerignola,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6107663,,398,22249
SS Lazio,Mohamed Fares,30,Left-Back,Forte Virtus,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5968054,,398,90721
SS Lazio,Davide Renzetti,20,Goalkeeper,AC Bra,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5846343,,398,38322
SS Lazio,Romano Floriani Mussolini,23,Right-Back,US Cremonese,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5777927,,398,2239
SS Lazio,Gabriele Artistico,23,Centre-Forward,Spezia Calcio,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5771407,,398,3522
SS Lazio,Filipe Bordon,21,Centre-Back,FC Südtirol,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5766844,,398,4554
SS Lazio,Alessandro Milani,21,Left-Back,US Avellino 1912,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5749425,,398,2331
SS Lazio,Mario Gila,25,Centre-Back,AC Milan,€30.00m,out,Summer,30,Serie A,2026,2026/2027,Italy,transfermarkt.com,6418058,,398,5
SS Lazio,Gabriele Artistico,24,Centre-Forward,Calcio Padova,€3.00m,out,Summer,3,Serie A,2026,2026/2027,Italy,transfermarkt.com,6540501,,398,3037
SS Lazio,Ivan Provedel,32,Goalkeeper,Inter Milan,€3.00m,out,Summer,3,Serie A,2026,2026/2027,Italy,transfermarkt.com,6412784,,398,46
SS Lazio,Toma Bašić,29,Central Midfield,Venezia FC,free transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6327503,,398,607
SS Lazio,Alessandro Milani,21,Left-Back,Inter U23,?,out,Summer,NA,Serie A,2026,2026/2027,Italy,transfermarkt.com,6453723,,398,41119
SS Lazio,Pietro Pinelli,20,Defensive Midfield,Carrarese Calcio 1908,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6414631,,398,4159
SS Lazio,Elseid Hysaj,32,Right-Back,Without Club,-,out,Summer,NA,Serie A,2026,2026/2027,Italy,transfermarkt.com,6323716,,398,515
SS Lazio,Pedro,38,Right Winger,Without Club,-,out,Summer,NA,Serie A,2026,2026/2027,Italy,transfermarkt.com,6319758,,398,515
SS Lazio,Boulaye Dia,29,Centre-Forward,US Salernitana 1919,End of loan 30/06/2026,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5201985,,398,380
SS Lazio,Daniel Maldini,24,Attacking Midfield,Atalanta BC,End of loan 30/06/2026,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6146132,,398,800
SS Lazio,Davide Frattesi,27,Central Midfield,Inter Milan,End of loan 30/06/2027,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6505676,,398,46
Udinese Calcio,Idrissa Gueye,19,Centre-Forward,FC Metz,€6.00m,in,Summer,6,Serie A,2026,2026/2027,Italy,transfermarkt.com,6305552,,410,347
Udinese Calcio,Alessandro Zanoli,25,Right-Back,SSC Napoli,€5.00m,in,Summer,5,Serie A,2026,2026/2027,Italy,transfermarkt.com,6362239,,410,6195
Udinese Calcio,Nicolò Zaniolo,26,Second Striker,Galatasaray,€5.00m,in,Summer,5,Serie A,2026,2026/2027,Italy,transfermarkt.com,6361532,,410,141
Udinese Calcio,Unai Gómez,23,Attacking Midfield,Athletic Bilbao,€4.50m,in,Summer,4.5,Serie A,2026,2026/2027,Italy,transfermarkt.com,6411481,,410,621
Udinese Calcio,Giorgi Chakvetadze,26,Attacking Midfield,Watford FC,€2.55m,in,Summer,2.55,Serie A,2026,2026/2027,Italy,transfermarkt.com,6405842,,410,1010
Udinese Calcio,Mërgim Vojvoda,31,Right-Back,Como 1907,€1.50m,in,Summer,1.5,Serie A,2026,2026/2027,Italy,transfermarkt.com,6437713,,410,1047
Udinese Calcio,Omar Traoré,28,Right-Back,1.FC Heidenheim 1846,free transfer,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6391015,,410,2036
Udinese Calcio,James Abankwah,22,Centre-Back,Watford FC,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5458251,,410,1010
Udinese Calcio,Luca Kjerrumgaard,23,Centre-Forward,Watford FC,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5784783,,410,1010
Udinese Calcio,Edoardo Piana,22,Goalkeeper,SS Monopoli 1966,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5788173,,410,33734
Udinese Calcio,Martín Payero,27,Central Midfield,US Cremonese,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5884859,,410,2239
Udinese Calcio,Simone Pafundi,20,Attacking Midfield,UC Sampdoria,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5885322,,410,1038
Udinese Calcio,David Pejičić,19,Attacking Midfield,NK Maribor,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5925641,,410,790
Udinese Calcio,Matteo Palma,18,Centre-Back,UC Sampdoria,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6118107,,410,1038
Udinese Calcio,Iker Bravo,21,Centre-Forward,UD Las Palmas,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6119955,,410,472
Udinese Calcio,Sandi Lovrić,28,Central Midfield,Hellas Verona,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6152552,,410,276
Udinese Calcio,Leonardo Buta,24,Left-Back,Rio Ave FC,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6162042,,410,2425
Udinese Calcio,Enzo Ebosse,27,Centre-Back,Torino FC,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6162456,,410,416
Udinese Calcio,Saba Goglichidze,22,Centre-Back,Watford FC,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6163438,,410,1010
Udinese Calcio,Rui Modesto,26,Right Midfield,Palermo FC,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6163549,,410,458
Udinese Calcio,Arthur Atta,23,Central Midfield,ACF Fiorentina,€25.00m,out,Summer,25,Serie A,2026,2026/2027,Italy,transfermarkt.com,6420311,,410,430
Udinese Calcio,Martín Payero,27,Central Midfield,Watford FC,€4.00m,out,Summer,4,Serie A,2026,2026/2027,Italy,transfermarkt.com,6473972,,410,1010
Udinese Calcio,Iker Bravo,21,Centre-Forward,Watford FC,€3.80m,out,Summer,3.8,Serie A,2026,2026/2027,Italy,transfermarkt.com,6453724,,410,1010
Udinese Calcio,Răzvan Sava,24,Goalkeeper,Universitatea Craiova,€2.50m,out,Summer,2.5,Serie A,2026,2026/2027,Italy,transfermarkt.com,6369904,,410,40812
Udinese Calcio,Damián Pizarro,21,Centre-Forward,Audax Italiano,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6467959,,410,6363
Udinese Calcio,Omar Traoré,28,Right-Back,Watford FC,?,out,Summer,NA,Serie A,2026,2026/2027,Italy,transfermarkt.com,6432917,,410,1010
Udinese Calcio,Luca Kjerrumgaard,23,Centre-Forward,Watford FC,?,out,Summer,NA,Serie A,2026,2026/2027,Italy,transfermarkt.com,6454015,,410,1010
Udinese Calcio,Leonardo Buta,24,Left-Back,Red Star FC,?,out,Summer,NA,Serie A,2026,2026/2027,Italy,transfermarkt.com,6517818,,410,1154
Udinese Calcio,Adam Buksa,30,Centre-Forward,RCD Mallorca,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6527744,,410,237
Udinese Calcio,Simone Pafundi,20,Attacking Midfield,US Catanzaro,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6473843,,410,4097
Udinese Calcio,Jordan Zemura,26,Left-Back,Watford FC,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6478071,,410,1010
Udinese Calcio,Thomas Kristensen,24,Centre-Back,Atalanta BC,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6501836,,410,800
Udinese Calcio,Abdoulaye Camara,17,Defensive Midfield,Ajax Amsterdam U21,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6526661,,410,8817
Udinese Calcio,Alessandro Nunziante,19,Goalkeeper,SS Arezzo,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6372476,,410,4255
Udinese Calcio,Kingsley Ehizibue,31,Right-Back,Without Club,-,out,Summer,NA,Serie A,2026,2026/2027,Italy,transfermarkt.com,6387906,,410,515
Udinese Calcio,Alessandro Zanoli,25,Right-Back,SSC Napoli,End of loan 30/06/2026,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5910385,,410,6195
Udinese Calcio,Idrissa Gueye,19,Centre-Forward,FC Metz,End of loan 30/06/2026,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5910934,,410,347
Udinese Calcio,Nicolò Zaniolo,26,Second Striker,Galatasaray,End of loan 30/06/2026,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5911092,,410,141
US Sassuolo,Arijanet Murić,27,Goalkeeper,Ipswich Town,€7.00m,in,Summer,7,Serie A,2026,2026/2027,Italy,transfermarkt.com,6333134,,6574,677
US Sassuolo,Sebastian Walukiewicz,26,Right-Back,Torino FC,€5.00m,in,Summer,5,Serie A,2026,2026/2027,Italy,transfermarkt.com,6365079,,6574,416
US Sassuolo,Vasilije Adžić,20,Attacking Midfield,Juventus FC,Loan fee:€500Th.,in,Summer,0.5,Serie A,2026,2026/2027,Italy,transfermarkt.com,6481720,,6574,506
US Sassuolo,Kieron Bowie,23,Centre-Forward,Hellas Verona,loan transfer,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6474052,,6574,276
US Sassuolo,Benja Domínguez,22,Left Winger,Bologna FC 1909,loan transfer,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6495699,,6574,1025
US Sassuolo,Rafa Obrador,22,Left-Back,SL Benfica,loan transfer,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6505374,,6574,294
US Sassuolo,Fedde Leysen,23,Centre-Back,Union Saint-Gilloise,loan transfer,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6524941,,6574,3948
US Sassuolo,Flavio Russo,21,Centre-Forward,Delfino Pescara 1936,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6163127,,6574,2921
US Sassuolo,Nicholas Pierini,27,Right Winger,UC Sampdoria,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6162977,,6574,1038
US Sassuolo,Borna Knezovic,20,Attacking Midfield,FC Trapani 1905,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6162915,,6574,4331
US Sassuolo,Luca D'Andrea,21,Right Winger,US Avellino 1912,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5762500,,6574,2331
US Sassuolo,Justin Kumi,21,Central Midfield,US Avellino 1912,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5762502,,6574,2331
US Sassuolo,Kevin Bruno,21,Attacking Midfield,FC Crotone,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5781038,,6574,4083
US Sassuolo,Janis Antiste,23,Centre-Forward,Rapid Vienna,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5787243,,6574,170
US Sassuolo,Francesco Corradini,21,Centre-Back,US Città di Pontedera,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5788169,,6574,14888
US Sassuolo,Patrick Nuamah,20,Left Winger,US Catanzaro,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5794223,,6574,4097
US Sassuolo,Simone Cinquegrano,22,Right Midfield,Inter U23,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5823120,,6574,41119
US Sassuolo,Kevin Leone,21,Central Midfield,Casertana FC,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5823130,,6574,4106
US Sassuolo,Riccardo Ciervo,24,Left Winger,Cesena FC,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5839559,,6574,1429
US Sassuolo,Kevin Miranda,23,Centre-Back,AC Trento,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5857514,,6574,4095
US Sassuolo,Alessandro Di Bitonto,20,Centre-Back,AS Gubbio 1910,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5748974,,6574,4326
US Sassuolo,Ruan,27,Centre-Back,Clube Atlético Mineiro,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5893642,,6574,330
US Sassuolo,Samuele Mulattieri,25,Centre-Forward,Deportivo A Coruña,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5896282,,6574,897
US Sassuolo,Agustín Álvarez,25,Centre-Forward,AC Monza,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5897193,,6574,2919
US Sassuolo,Filippo Missori,22,Right-Back,US Avellino 1912,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5901007,,6574,2331
US Sassuolo,Andrea Ghion,26,Defensive Midfield,FC Empoli,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5908896,,6574,749
US Sassuolo,Fabrizio Caligara,26,Central Midfield,Delfino Pescara 1936,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5910509,,6574,2921
US Sassuolo,Alessandro Russo,25,Goalkeeper,Audace Cerignola,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6139065,,6574,22249
US Sassuolo,Yeferson Paz,24,Right-Back,AC Reggiana 1919,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6158429,,6574,5621
US Sassuolo,Laurs Skjellerup,23,Centre-Forward,Spezia Calcio,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6161297,,6574,3522
US Sassuolo,Cas Odenthal,25,Centre-Back,SSC Bari,End of loan 30/06/2026,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6162270,,6574,332
US Sassuolo,Tarik Muharemović,23,Centre-Back,Leeds United,€37.00m,out,Summer,37,Serie A,2026,2026/2027,Italy,transfermarkt.com,6435379,,6574,399
US Sassuolo,Ruan,27,Centre-Back,Clube Atlético Mineiro,€3.50m,out,Summer,3.5,Serie A,2026,2026/2027,Italy,transfermarkt.com,6365081,,6574,330
US Sassuolo,Andrea Pinamonti,27,Centre-Forward,SS Lazio,€3.00m,out,Summer,3,Serie A,2026,2026/2027,Italy,transfermarkt.com,6538890,,6574,398
US Sassuolo,Gioele Zacchi,23,Goalkeeper,Union Brescia,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6491048,,6574,132806
US Sassuolo,Luca Moro,25,Centre-Forward,Calcio Padova,?,out,Summer,NA,Serie A,2026,2026/2027,Italy,transfermarkt.com,6523696,,6574,3037
US Sassuolo,Emerick Lopes,21,Defensive Midfield,Alcione Milano,?,out,Summer,NA,Serie A,2026,2026/2027,Italy,transfermarkt.com,6429945,,6574,52687
US Sassuolo,Borna Knezovic,20,Attacking Midfield,Casarano Calcio,?,out,Summer,NA,Serie A,2026,2026/2027,Italy,transfermarkt.com,6445393,,6574,6089
US Sassuolo,Samuele Mulattieri,25,Centre-Forward,Hellas Verona,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6474082,,6574,276
US Sassuolo,Kevin Bruno,21,Attacking Midfield,FC Vado,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6451416,,6574,11483
US Sassuolo,Francesco Corradini,21,Centre-Back,Pineto Calcio,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6462614,,6574,46337
US Sassuolo,Kevin Leone,21,Central Midfield,SS Arezzo,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6487855,,6574,4255
US Sassuolo,Justin Kumi,22,Central Midfield,SS Juve Stabia,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6495648,,6574,5587
US Sassuolo,Flavio Russo,21,Centre-Forward,Catania FC,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6503260,,6574,1627
US Sassuolo,Agustín Álvarez,25,Centre-Forward,CA Talleres,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6505749,,6574,3938
US Sassuolo,Janis Antiste,23,Centre-Forward,Górnik Zabrze,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6506454,,6574,428
US Sassuolo,Luca D'Andrea,21,Right Winger,Cesena FC,loan transfer,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6515513,,6574,1429
US Sassuolo,Filippo Romagna,29,Centre-Back,Without Club,-,out,Summer,NA,Serie A,2026,2026/2027,Italy,transfermarkt.com,6387763,,6574,515
US Sassuolo,Pedro Felipe,22,Centre-Back,Juventus Next Gen,End of loan 30/06/2026,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6162558,,6574,41101
US Sassuolo,Aster Vranckx,23,Central Midfield,VfL Wolfsburg,End of loan 30/06/2026,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5885688,,6574,82
US Sassuolo,Sebastian Walukiewicz,26,Right-Back,Torino FC,End of loan 30/06/2026,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5811355,,6574,416
US Sassuolo,Alieu Fadera,24,Left Winger,Como 1907,End of loan 30/06/2026,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5818053,,6574,1047
US Sassuolo,Arijanet Murić,27,Goalkeeper,Ipswich Town,End of loan 30/06/2026,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5859125,,6574,677
US Sassuolo,Woyo Coulibaly,27,Right-Back,Leicester City,End of loan 30/06/2026,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,5911008,,6574,1003
US Sassuolo,M'Bala Nzola,29,Centre-Forward,ACF Fiorentina,End of loan 30/06/2026,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6155689,,6574,430
US Sassuolo,Ulisses Garcia,30,Left-Back,Olympique Marseille,End of loan 30/06/2026,out,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6162497,,6574,244
Torino FC,Giovanni Simeone,30,Centre-Forward,SSC Napoli,€7.20m,in,Summer,7.2,Serie A,2026,2026/2027,Italy,transfermarkt.com,6175353,,416,6195
Torino FC,Tino Anjorin,24,Central Midfield,FC Empoli,€4.50m,in,Summer,4.5,Serie A,2026,2026/2027,Italy,transfermarkt.com,6288122,,416,749
Torino FC,Sandro Kulenović,26,Centre-Forward,GNK Dinamo Zagreb,€3.00m,in,Summer,3,Serie A,2026,2026/2027,Italy,transfermarkt.com,6288124,,416,419
Torino FC,Kian Fitz-Jim,23,Central Midfield,Ajax Amsterdam,€2.50m,in,Summer,2.5,Serie A,2026,2026/2027,Italy,transfermarkt.com,6472751,,416,610
Torino FC,Diego Mascardi,19,Goalkeeper,Spezia Calcio,€1.60m,in,Summer,1.6,Serie A,2026,2026/2027,Italy,transfermarkt.com,6433129,,416,3522
Torino FC,Niccolò Fortini,20,Left-Back,ACF Fiorentina,Loan fee:€1.50m,in,Summer,1.5,Serie A,2026,2026/2027,Italy,transfermarkt.com,6523459,,416,430
Torino FC,Pietro Comuzzo,21,Centre-Back,ACF Fiorentina,Loan fee:€1.00m,in,Summer,1,Serie A,2026,2026/2027,Italy,transfermarkt.com,6468060,,416,430
Torino FC,Eray Cömert,28,Centre-Back,Valencia CF,free transfer,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6468069,,416,1049
Torino FC,Gaetano Oristanio,23,Attacking Midfield,Venezia FC,loan transfer,in,Summer,0,Serie A,2026,2026/2027,Italy,transfermarkt.com,6413749,,416,607
