club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season,country,source,source_id,transfer_date,club_source_id,counterpart_source_id
Go Ahead Eagles,Jaden Slory,21,Right Winger,Feyenoord Rotterdam,End of loan 30/06/2026,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6069573,,1435,234
Go Ahead Eagles,Kenzo Goudmijn,24,Central Midfield,Derby County,End of loan 30/06/2026,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,5918398,,1435,22
NEC Nijmegen,Ahmetcan Kaplan,23,Centre-Back,Ajax Amsterdam,€2.50m,in,Summer,2.5,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6520365,,467,610
NEC Nijmegen,Tobias Storm,21,Centre-Back,Lyngby Boldklub,€1.65m,in,Summer,1.65,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6374807,,467,369
NEC Nijmegen,Nikolas Polster,24,Goalkeeper,Wolfsberger AC,€1.15m,in,Summer,1.15,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6496806,,467,4441
NEC Nijmegen,Adam Tahaui,20,Attacking Midfield,Vitesse Arnhem,€650Th.,in,Summer,0.65,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6408979,,467,499
NEC Nijmegen,Jamiro Monteiro,32,Central Midfield,PEC Zwolle,free transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6250228,,467,1269
NEC Nijmegen,Emre Mor,28,Right Winger,Fenerbahce,free transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6290585,,467,36
NEC Nijmegen,Kaj Sierhuis,28,Centre-Forward,Fortuna Sittard,free transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6310186,,467,385
NEC Nijmegen,Dusan Tadic,37,Attacking Midfield,Al-Wahda FC,free transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6393426,,467,161
NEC Nijmegen,Gabriel Brás,22,Centre-Back,FC Porto B,loan transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6500605,,467,10331
NEC Nijmegen,Clement Bischoff,20,Left Winger,Red Bull Salzburg,loan transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6447728,,467,409
NEC Nijmegen,Almugera Kabar,20,Centre-Back,Borussia Dortmund,loan transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6503013,,467,16
NEC Nijmegen,Perr Schuurs,26,Centre-Back,Without Club,-,in,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6363488,,467,515
NEC Nijmegen,Luc Nieuwenhuijs,19,Left Winger,Sparta Rotterdam U21,End of loan 30/06/2026,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6165874,,467,8621
NEC Nijmegen,Rober González,25,Right Winger,Real Zaragoza,End of loan 30/06/2026,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6138711,,467,142
NEC Nijmegen,Yousri Sbai,21,Right-Back,VVV-Venlo,End of loan 30/06/2026,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6114895,,467,1426
NEC Nijmegen,Vito van Crooij,30,Attacking Midfield,Sparta Rotterdam,End of loan 30/06/2026,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6107298,,467,468
NEC Nijmegen,Argyris Darelas,22,Attacking Midfield,FC Dordrecht,End of loan 30/06/2026,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6069418,,467,1455
NEC Nijmegen,Kodai Sano,22,Central Midfield,PSV Eindhoven,€15.00m,out,Summer,15,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6489489,,467,383
NEC Nijmegen,Başar Önal,22,Left Winger,LOSC Lille,€12.50m,out,Summer,12.5,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6412754,,467,1082
NEC Nijmegen,Youssef El Kachati,26,Centre-Forward,Stade Reims,€1.60m,out,Summer,1.6,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6380864,,467,1421
NEC Nijmegen,Koki Ogawa,29,Centre-Forward,Machida Zelvia,€1.50m,out,Summer,1.5,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6529402,,467,23568
NEC Nijmegen,Dirk Proper,24,Defensive Midfield,SC Heerenveen,€1.50m,out,Summer,1.5,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6464387,,467,306
NEC Nijmegen,Rober González,25,Right Winger,Albacete Balompié,free transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6477958,,467,1532
NEC Nijmegen,Rijk Janse,24,Goalkeeper,FC Groningen,free transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6343397,,467,202
NEC Nijmegen,Argyris Darelas,22,Attacking Midfield,Niki Volos,free transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6504359,,467,5572
NEC Nijmegen,Luc Nieuwenhuijs,19,Left Winger,Sparta Rotterdam U21,?,out,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6383602,,467,8621
NEC Nijmegen,Yousri Sbai,22,Right-Back,FC Utrecht U21,loan transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6538595,,467,17596
NEC Nijmegen,Danilo,27,Centre-Forward,Rangers FC,End of loan 30/06/2026,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6165260,,467,124
NEC Nijmegen,Jasper Cillessen,37,Goalkeeper,Without Club,-,out,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6362246,,467,515
NEC Nijmegen,Virgil Misidjan,32,Left Winger,Without Club,-,out,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6343395,,467,515
NEC Nijmegen,Jetro Willems,32,Centre-Back,Without Club,-,out,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6343394,,467,515
NEC Nijmegen,Eli Dasa,33,Centre-Back,Without Club,-,out,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6343392,,467,515
NEC Nijmegen,Ahmetcan Kaplan,23,Centre-Back,Ajax Amsterdam,End of loan 30/06/2026,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,5902716,,467,610
PEC Zwolle,Thijs Oosting,26,Attacking Midfield,FC Groningen,€750Th.,in,Summer,0.75,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6313408,,1269,202
PEC Zwolle,Tobias Sommer,24,Defensive Midfield,Sönderjyske Fodbold,€670Th.,in,Summer,0.67,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6415142,,1269,5817
PEC Zwolle,Elias Sørensen,26,Left Winger,Vålerenga Fotball Elite,€425Th.,in,Summer,0.425,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6369066,,1269,76
PEC Zwolle,Tijs Velthuis,24,Centre-Back,Sparta Rotterdam,€150Th.,in,Summer,0.15,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6308830,,1269,468
PEC Zwolle,Nick Viergever,36,Centre-Back,FC Utrecht,free transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6328226,,1269,200
PEC Zwolle,Jan Bürger,19,Right-Back,VfL Wolfsburg,?,in,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6503578,,1269,82
PEC Zwolle,Ibrahim Cissoko,23,Left Winger,FC Toulouse,?,in,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6448159,,1269,415
PEC Zwolle,Tom de Graaff,21,Goalkeeper,FC Utrecht,?,in,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6292282,,1269,200
PEC Zwolle,Dylan Mbayo,24,Right Winger,Stade Lavallois,End of loan 30/06/2026,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6130522,,1269,1080
PEC Zwolle,Thomas Buitink,26,Centre-Forward,VV Sparta Nijkerk,free transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6362418,,1269,10804
PEC Zwolle,Anselmo García MacNulty,23,Centre-Back,1.FC Magdeburg,free transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6347810,,1269,187
PEC Zwolle,Kaj de Rooij,25,Left Winger,Real Valladolid CF,free transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6117991,,1269,366
PEC Zwolle,Jamiro Monteiro,32,Central Midfield,NEC Nijmegen,free transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6250228,,1269,467
PEC Zwolle,Samir Lagsir,23,Attacking Midfield,Retired,-,out,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6192867,,1269,
PEC Zwolle,Tijs Velthuis,24,Centre-Back,Sparta Rotterdam,End of loan 30/06/2026,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6166017,,1269,468
PEC Zwolle,Shola Shoretire,22,Left Winger,PAOK Thessaloniki,End of loan 30/06/2026,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,5914632,,1269,1091
PEC Zwolle,Zico Buurmeester,24,Central Midfield,AZ Alkmaar,End of loan 30/06/2026,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,5911500,,1269,1090
PEC Zwolle,Tristan Gooijer,21,Right-Back,Ajax Amsterdam U21,End of loan 30/06/2026,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,5902762,,1269,8817
PEC Zwolle,Jan Faberski,20,Right Winger,Ajax Amsterdam U21,End of loan 30/06/2026,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,5902466,,1269,8817
PEC Zwolle,Tom de Graaff,21,Goalkeeper,FC Utrecht,End of loan 30/06/2026,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,5829460,,1269,200
PEC Zwolle,Thijs Oosting,26,Attacking Midfield,FC Groningen,End of loan 30/06/2026,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,5786992,,1269,202
PSV Eindhoven,Kodai Sano,22,Central Midfield,NEC Nijmegen,€15.00m,in,Summer,15,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6489489,,383,467
PSV Eindhoven,Sven Mijnans,26,Attacking Midfield,AZ Alkmaar,€13.00m,in,Summer,13,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6406941,,383,1090
PSV Eindhoven,Matej Kovar,26,Goalkeeper,Bayer 04 Leverkusen,€5.00m,in,Summer,5,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6115881,,383,15
PSV Eindhoven,Lutsharel Geertruida,26,Right-Back,RB Leipzig,Loan fee:€1.50m,in,Summer,1.5,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6523549,,383,23826
PSV Eindhoven,Filip Kostic,33,Left-Back,Juventus FC,free transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6489469,,383,506
PSV Eindhoven,Joël Drommel,29,Goalkeeper,Sparta Rotterdam,End of loan 30/06/2026,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,5781497,,383,468
PSV Eindhoven,Isaac Babadi,21,Attacking Midfield,Royal Antwerp FC,End of loan 30/06/2026,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,5910057,,383,1096
PSV Eindhoven,Adamo Nagalo,23,Centre-Back,Konyaspor,End of loan 30/06/2026,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6152709,,383,2293
PSV Eindhoven,Ismael Saibari,25,Attacking Midfield,Bayern Munich,€50.00m,out,Summer,50,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6393910,,383,27
PSV Eindhoven,Joey Veerman,27,Central Midfield,Borussia Dortmund,€22.00m,out,Summer,22,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6514643,,383,16
PSV Eindhoven,Couhaib Driouech,24,Left Winger,Celta de Vigo,€7.00m,out,Summer,7,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6534353,,383,940
PSV Eindhoven,Joël Drommel,29,Goalkeeper,FC Twente Enschede,€500Th.,out,Summer,0.5,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6484795,,383,317
PSV Eindhoven,Niek Schiks,22,Goalkeeper,RKC Waalwijk,loan transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6372384,,383,235
PSV Eindhoven,Myron Boadu,25,Centre-Forward,Without Club,-,out,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6381671,,383,515
PSV Eindhoven,Matej Kovar,26,Goalkeeper,Bayer 04 Leverkusen,End of loan 30/06/2026,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,5779722,,383,15
PSV Eindhoven,Anass Salah-Eddine,24,Left-Back,AS Roma,End of loan 30/06/2026,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,5907026,,383,12
SC Cambuur Leeuwarden,Sami Bouhoudane,18,Centre-Forward,PSV Eindhoven U21,€350Th.,in,Summer,0.35,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6488612,,133,9715
SC Cambuur Leeuwarden,Ilyes Hamache,23,Left Winger,FC Schalke 04,€200Th.,in,Summer,0.2,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6381782,,133,33
SC Cambuur Leeuwarden,Mathieu Maertens,31,Attacking Midfield,Oud-Heverlee Leuven,free transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6524498,,133,2727
SC Cambuur Leeuwarden,Devid Eugene Bouah,25,Right Midfield,Carrarese Calcio 1908,free transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6513513,,133,4159
SC Cambuur Leeuwarden,Morgan Costarelli,21,Left-Back,LOSC Lille B,free transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6307001,,133,12765
SC Cambuur Leeuwarden,Lucas Jetten,19,Left-Back,Ajax Amsterdam U21,free transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6307403,,133,8817
SC Cambuur Leeuwarden,Skye Vink,20,Centre-Forward,Ajax Amsterdam U21,?,in,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6341008,,133,8817
SC Cambuur Leeuwarden,Billy van Duijl,20,Centre-Back,AZ Alkmaar,loan transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6532227,,133,1090
SC Cambuur Leeuwarden,Rafik El Arguioui,21,Attacking Midfield,FC Utrecht,loan transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6475480,,133,200
SC Cambuur Leeuwarden,Ryan van de Pavert,20,Right-Back,Ajax Amsterdam U21,loan transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6383192,,133,8817
SC Cambuur Leeuwarden,Remco Balk,25,Right Winger,Bali United FC,free transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6253844,,133,49425
SC Cambuur Leeuwarden,Toni Jonker,20,Centre-Back,VV Noordbergum,free transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6427646,,133,74959
SC Cambuur Leeuwarden,Kian Visser,24,Centre-Forward,Turun Palloseura,free transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6400217,,133,2275
SC Cambuur Leeuwarden,Bram Marsman,23,Left-Back,Roda JC Kerkrade,?,out,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6380027,,133,192
SC Cambuur Leeuwarden,Jort van der Sande,30,Centre-Forward,Bali United FC,?,out,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6391975,,133,49425
SC Cambuur Leeuwarden,Mark Diemers,32,Central Midfield,Without Club,-,out,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6300361,,133,515
SC Cambuur Leeuwarden,Diyae Jermoumi,21,Right-Back,Without Club,-,out,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6253847,,133,515
SC Cambuur Leeuwarden,Tony Rölke,23,Attacking Midfield,Without Club,-,out,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6253845,,133,515
SC Cambuur Leeuwarden,Ryan van de Pavert,20,Right-Back,Ajax Amsterdam U21,End of loan 26/08/2026,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6383193,,133,8817
SC Cambuur Leeuwarden,Ichem Ferrah,20,Right Winger,LOSC Lille,End of loan 30/06/2026,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,5880408,,133,1082
SC Cambuur Leeuwarden,Tomas Galvez,21,Left-Back,Manchester City U21,End of loan 30/06/2026,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,5446368,,133,9265
SC Heerenveen,Dirk Proper,24,Defensive Midfield,NEC Nijmegen,€1.50m,in,Summer,1.5,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6464387,,306,467
SC Heerenveen,Darling Bladi,22,Left-Back,Betis Deportivo Balompié,?,in,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6400292,,306,2865
SC Heerenveen,Lanroy Machine,20,Centre-Forward,Angers SCO,loan transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6461900,,306,1420
SC Heerenveen,Joris van Overeem,32,Defensive Midfield,FC Utrecht,€700Th.,out,Summer,0.7,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6441091,,306,200
SC Heerenveen,Nordin Bakker,28,Goalkeeper,FC Midtjylland,€300Th.,out,Summer,0.3,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6393656,,306,865
SC Heerenveen,Eser Gürbüz,19,Right Winger,Willem II Tilburg,loan transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6445205,,306,403
SC Heerenveen,Jan Bekkema,30,Goalkeeper,Without Club,-,out,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6325299,,306,515
SC Heerenveen,Amourricho van Axel Dongen,21,Left Winger,Ajax Amsterdam,End of loan 30/06/2026,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,5782166,,306,610
SC Heerenveen,Lasse Nordås,24,Centre-Forward,Luton Town,End of loan 30/06/2026,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6099749,,306,1031
Sparta Rotterdam,Nick Verschuren,21,Centre-Back,Ajax Amsterdam U21,€800Th.,in,Summer,0.8,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6389447,,468,8817
Sparta Rotterdam,Casper Terho,23,Right Winger,Oud-Heverlee Leuven,€600Th.,in,Summer,0.6,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6338484,,468,2727
Sparta Rotterdam,Bas Kuipers,31,Left-Back,FC Twente Enschede,€400Th.,in,Summer,0.4,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6379197,,468,317
Sparta Rotterdam,Robin van Cruijsen,20,Attacking Midfield,FC Volendam,?,in,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6469699,,468,724
Sparta Rotterdam,Andrej Kostić,19,Centre-Forward,AC Milan,loan transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6517509,,468,5
Sparta Rotterdam,Tijs Velthuis,24,Centre-Back,PEC Zwolle,End of loan 30/06/2026,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6166017,,468,1269
Sparta Rotterdam,Nökkvi Thórisson,26,Centre-Forward,SC Telstar,End of loan 30/06/2026,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6165859,,468,1434
Sparta Rotterdam,Lance Duijvestijn,27,Attacking Midfield,Fortuna Sittard,End of loan 30/06/2026,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6122798,,468,385
Sparta Rotterdam,Joel Ideho,22,Left Winger,FC Volendam,End of loan 30/06/2026,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,5865357,,468,724
Sparta Rotterdam,Boyd Reith,27,Right-Back,Almere City FC,End of loan 30/06/2026,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,5768462,,468,723
Sparta Rotterdam,Youri Schoonderwaldt,26,Goalkeeper,VVV-Venlo,End of loan 30/06/2026,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,5663353,,468,1426
Sparta Rotterdam,Lance Duijvestijn,27,Attacking Midfield,SV Darmstadt 98,€800Th.,out,Summer,0.8,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6390431,,468,105
Sparta Rotterdam,Tijs Velthuis,24,Centre-Back,PEC Zwolle,€150Th.,out,Summer,0.15,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6308830,,468,1269
Sparta Rotterdam,Kaylen,22,Goalkeeper,Fortuna Sittard,free transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,5719917,,468,385
Sparta Rotterdam,Tobias Lauritsen,28,Centre-Forward,UC Sampdoria,free transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6436951,,468,1038
Sparta Rotterdam,Pelle Clement,30,Central Midfield,FC Groningen,free transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6324188,,468,202
Sparta Rotterdam,Joshua Kitolano,24,Defensive Midfield,FK Bodø/Glimt,free transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6317622,,468,501
Sparta Rotterdam,Youri Schoonderwaldt,26,Goalkeeper,VVV-Venlo,?,out,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6416642,,468,1426
Sparta Rotterdam,Mike Kleijn,21,Left-Back,FC Volendam,loan transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6468065,,468,724
Sparta Rotterdam,Saïd Bakari,31,Right-Back,Without Club,-,out,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6252076,,468,515
Sparta Rotterdam,Patrick van Aanholt,35,Left-Back,Without Club,-,out,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6252061,,468,515
Sparta Rotterdam,Jonathan de Guzmán,38,Central Midfield,Retired,-,out,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6252060,,468,
Sparta Rotterdam,Casper Terho,23,Right Winger,Oud-Heverlee Leuven,End of loan 30/06/2026,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6161788,,468,2727
Sparta Rotterdam,Vito van Crooij,30,Attacking Midfield,NEC Nijmegen,End of loan 30/06/2026,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6107298,,468,467
Sparta Rotterdam,Shurandy Sambo,24,Right-Back,Burnley FC,End of loan 30/06/2026,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,5866595,,468,1132
Sparta Rotterdam,Joël Drommel,29,Goalkeeper,PSV Eindhoven,End of loan 30/06/2026,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,5781497,,468,383
SC Telstar,Fabiano Rust,21,Attacking Midfield,Feyenoord U21,free transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6449989,,1434,24366
SC Telstar,Fofin Turay,22,Left Winger,FC Groningen,free transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6500718,,1434,202
SC Telstar,Rui Mendes,26,Right Winger,FC Groningen,free transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6428097,,1434,202
SC Telstar,Noach Shenkman,19,Defensive Midfield,AFC Amsterdam,free transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6369538,,1434,2838
SC Telstar,Prince Aning,22,Left-Back,Borussia Dortmund II,free transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6450228,,1434,17
SC Telstar,Marvin Peersman,35,Centre-Back,FC Groningen,free transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6408127,,1434,202
SC Telstar,Isaiah Ahmed,20,Central Midfield,SC Heerenveen U21,?,in,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6453229,,1434,24368
SC Telstar,Harrie Kuster,20,Attacking Midfield,FC Twente Enschede,?,in,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6484116,,1434,317
SC Telstar,Sem Valk,24,Centre-Back,FC Dordrecht,?,in,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6528945,,1434,1455
SC Telstar,Abdelnour Soualhia,25,Centre-Back,AZ Alkmaar,loan transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6383201,,1434,1090
SC Telstar,Emirhan Demircan,21,Left Winger,FC Utrecht,loan transfer,in,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6444135,,1434,200
SC Telstar,Gabi Caschili,23,Right-Back,Without Club,-,in,Summer,NA,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6487100,,1434,515
SC Telstar,Tyrese Noslin,23,Right Midfield,Barnsley FC,€300Th.,out,Summer,0.3,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6427793,,1434,349
SC Telstar,Kay Tejan,29,Centre-Forward,Selangor FC,free transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6500872,,1434,15831
SC Telstar,Dylan Mertens,30,Attacking Midfield,Shafa Baku,free transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6256081,,1434,37246
SC Telstar,Adil Lechkar,24,Right-Back,FC Dordrecht,free transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6256082,,1434,1455
SC Telstar,Danny Bakker,31,Centre-Back,FC Anyang,free transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6337205,,1434,38898
SC Telstar,Guus Offerhaus,25,Centre-Back,FC Utrecht,free transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6339383,,1434,200
SC Telstar,Devon Koswal,22,Centre-Back,Sandefjord Fotball,free transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6368977,,1434,6399
SC Telstar,Tyrick Bodak,24,Goalkeeper,Vitesse Arnhem,free transfer,out,Summer,0,Eredivisie,2026,2026/2027,Netherlands,transfermarkt.com,6383198,,1434,499
